"Phishing URL","Target","URL_Size","NH","ND","NNC","IP","NL","L","JW","LCS","QG","H","status"
"Usatoday.com","Usatoday.com","12","0","1","0","0","0","0","1","0","0","0","legitimate"
"Blogfa.com","Blogfa.com","10","0","1","0","0","0","0","1","0","0","0","legitimate"
"Wp.pl","Wp.pl","5","0","1","0","0","0","0","1","0","0","0","legitimate"
"Stumbleupon.com","Stumbleupon.com","15","0","1","0","0","0","0","1","0","0","0","legitimate"
"Hootsuite.com","Hootsuite.com","13","0","1","0","0","0","0","1","0","0","0","legitimate"
"goodreads.com","goodreads.com","13","0","1","0","0","0","0","1","0","0","0","legitimate"
"T-online.de","T-online.de","11","1","1","0","0","0","0","1","0","0","0","legitimate"
"Blog.jp","Blog.jp","7","0","1","0","0","0","0","1","0","0","0","legitimate"
"Bet365.com","Bet365.com","10","0","1","3","0","0","0","1","0","0","0","legitimate"
"Mashable.com","Mashable.com","12","0","1","0","0","0","0","1","0","0","0","legitimate"
"Google.com.pe","Google.com.pe","13","0","2","0","0","0","0","1","0","0","0","legitimate"
"Thesaurus.com","Thesaurus.com","13","0","1","0","0","0","0","1","0","0","0","legitimate"
"Bloomberg.com","Bloomberg.com","13","0","1","0","0","0","0","1","0","0","0","legitimate"
"Pandora.com","Pandora.com","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"Amazon.ca","Amazon.ca","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Fbcdn.net","Fbcdn.net","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Seznam.cz","Seznam.cz","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Google.ae","Google.ae","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Spiegel.de","Spiegel.de","10","0","1","0","0","0","0","1","0","0","0","legitimate"
"Extratorrent.cc","Extratorrent.cc","15","0","1","0","0","0","0","1","0","0","0","legitimate"
"1688.com","1688.com","8","0","1","4","0","0","0","1","0","0","0","legitimate"
"Bild.de","Bild.de","7","0","1","0","0","0","0","1","0","0","0","legitimate"
"Udn.com","Udn.com","7","0","1","0","0","0","0","1","0","0","0","legitimate"
"Putlocker.is","Putlocker.is","12","0","1","0","0","0","0","1","0","0","0","legitimate"
"Caijing.com.cn","Caijing.com.cn","14","0","2","0","0","0","0","1","0","0","0","legitimate"
"Spotify.com","Spotify.com","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"Gameforge.com","Gameforge.com","13","0","1","0","0","0","0","1","0","0","0","legitimate"
"Kaskus.co.id","Kaskus.co.id","12","0","2","0","0","0","0","1","0","0","0","legitimate"
"Dmm.com","Dmm.com","7","0","1","0","0","0","0","1","0","0","0","legitimate"
"Google.co.th","Google.co.th","12","0","2","0","0","0","0","1","0","0","0","legitimate"
"Wsj.com","Wsj.com","7","0","1","0","0","0","0","1","0","0","0","legitimate"
"2ch.net","2ch.net","7","0","1","1","0","0","0","1","0","0","0","legitimate"
"Warmportrait.com","Warmportrait.com","16","0","1","0","0","0","0","1","0","0","0","legitimate"
"Ign.com","Ign.com","7","0","1","0","0","0","0","1","0","0","0","legitimate"
"Google.ch","Google.ch","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Liveadexchanger.com","Liveadexchanger.com","19","0","1","0","0","0","0","1","0","0","0","legitimate"
"Engadget.com","Engadget.com","12","0","1","0","0","0","0","1","0","0","0","legitimate"
"Google.az","Google.az","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Samsung.com","Samsung.com","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"Chaturbate.com","Chaturbate.com","14","0","1","0","0","0","0","1","0","0","0","legitimate"
"Abs-cbnnews.com","Abs-cbnnews.com","15","1","1","0","0","0","0","1","0","0","0","legitimate"
"Rutracker.org","Rutracker.org","13","0","1","0","0","0","0","1","0","0","0","legitimate"
"Flirchi.com","Flirchi.com","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"Life.com.tw","Life.com.tw","11","0","2","0","0","0","0","1","0","0","0","legitimate"
"Badoo.com","Badoo.com","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Mega.nz","Mega.nz","7","0","1","0","0","0","0","1","0","0","0","legitimate"
"Gsmarena.com","Gsmarena.com","12","0","1","0","0","0","0","1","0","0","0","legitimate"
"Haosou.com","Haosou.com","10","0","1","0","0","0","0","1","0","0","0","legitimate"
"Twimg.com","Twimg.com","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Varzesh3.com","Varzesh3.com","12","0","1","1","0","0","0","1","0","0","0","legitimate"
"Accuweather.com","Accuweather.com","15","0","1","0","0","0","0","1","0","0","0","legitimate"
"Onlinesbi.com","Onlinesbi.com","13","0","1","0","0","0","0","1","0","0","0","legitimate"
"Styletv.com.cn","Styletv.com.cn","14","0","2","0","0","0","0","1","0","0","0","legitimate"
"Trello.com","Trello.com","10","0","1","0","0","0","0","1","0","0","0","legitimate"
"Chaoshi.tmall.com","Chaoshi.tmall.com","17","0","2","0","0","0","0","1","0","0","0","legitimate"
"Youth.cn","Youth.cn","8","0","1","0","0","0","0","1","0","0","0","legitimate"
"Rediff.com","Rediff.com","10","0","1","0","0","0","0","1","0","0","0","legitimate"
"Mama.cn","Mama.cn","7","0","1","0","0","0","0","1","0","0","0","legitimate"
"Liputan6.com","Liputan6.com","12","0","1","1","0","0","0","1","0","0","0","legitimate"
"Google.com.bd","Google.com.bd","13","0","2","0","0","0","0","1","0","0","0","legitimate"
"Livedoor.biz","Livedoor.biz","12","0","1","0","0","0","0","1","0","0","0","legitimate"
"Babytree.com","Babytree.com","12","0","1","0","0","0","0","1","0","0","0","legitimate"
"Tistory.com","Tistory.com","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"Zendesk.com","Zendesk.com","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"Milliyet.com.tr","Milliyet.com.tr","15","0","2","0","0","0","0","1","0","0","0","legitimate"
"Adidas.tmall.com","Adidas.tmall.com","16","0","2","0","0","0","0","1","0","0","0","legitimate"
"Icloud.com","Icloud.com","10","0","1","0","0","0","0","1","0","0","0","legitimate"
"Google.cz","Google.cz","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Google.cl","Google.cl","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"1905.com","1905.com","8","0","1","4","0","0","0","1","0","0","0","legitimate"
"Watsons.tmall.com","Watsons.tmall.com","17","0","2","0","0","0","0","1","0","0","0","legitimate"
"Reference.com","Reference.com","13","0","1","0","0","0","0","1","0","0","0","legitimate"
"Sberbank.ru ","Sberbank.ru ","12","0","1","0","0","0","0","1","0","0","0","legitimate"
"Upornia.com","Upornia.com","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"Reuters.com","Reuters.com","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"Eksisozluk.com","Eksisozluk.com","14","0","1","0","0","0","0","1","0","0","0","legitimate"
"Kickstarter.com","Kickstarter.com","15","0","1","0","0","0","0","1","0","0","0","legitimate"
"Kouclo.com","Kouclo.com","10","0","1","0","0","0","0","1","0","0","0","legitimate"
"Ebay.it","Ebay.it","7","0","1","0","0","0","0","1","0","0","0","legitimate"
"mydomainadvisor.com","mydomainadvisor.com","19","0","1","0","0","0","0","1","0","0","0","legitimate"
"39.net","39.net","6","0","1","2","0","0","0","1","0","0","0","legitimate"
"Slickdeals.net","Slickdeals.net","14","0","1","0","0","0","0","1","0","0","0","legitimate"
"Sahibinden.com","Sahibinden.com","14","0","1","0","0","0","0","1","0","0","0","legitimate"
"Vid.me","Vid.me","6","0","1","0","0","0","0","1","0","0","0","legitimate"
"Tube8.com","Tube8.com","9","0","1","1","0","0","0","1","0","0","0","legitimate"
"Impress.co.jp","Impress.co.jp","13","0","2","0","0","0","0","1","0","0","0","legitimate"
"Evernote.com","Evernote.com","12","0","1","0","0","0","0","1","0","0","0","legitimate"
"Iqiyi.com","Iqiyi.com","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Liveinternet.ru","Liveinternet.ru","15","0","1","0","0","0","0","1","0","0","0","legitimate"
"51yes.com","51yes.com","9","0","1","2","0","0","0","1","0","0","0","legitimate"
"Bleacherreport.com","Bleacherreport.com","18","0","1","0","0","0","0","1","0","0","0","legitimate"
"Cnnic.cn","Cnnic.cn","8","0","1","0","0","0","0","1","0","0","0","legitimate"
"Google.hu","Google.hu","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Hurriyet.com.tr","Hurriyet.com.tr","15","0","2","0","0","0","0","1","0","0","0","legitimate"
"Enet.com.cn","Enet.com.cn","11","0","2","0","0","0","0","1","0","0","0","legitimate"
"infusionsoft.com","infusionsoft.com","16","0","1","0","0","0","0","1","0","0","0","legitimate"
"Ijreview.com","Ijreview.com","12","0","1","0","0","0","0","1","0","0","0","legitimate"
"Oracle.com","Oracle.com","10","0","1","0","0","0","0","1","0","0","0","legitimate"
"Baike.com","Baike.com","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Torrentz.eu","Torrentz.eu","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"Google.co.il","Google.co.il","12","0","2","0","0","0","0","1","0","0","0","legitimate"
"Kinopoisk.ru","Kinopoisk.ru","12","0","1","0","0","0","0","1","0","0","0","legitimate"
"Yaolan.com","Yaolan.com","10","0","1","0","0","0","0","1","0","0","0","legitimate"
"ask.fm","ask.fm","6","0","1","0","0","0","0","1","0","0","0","legitimate"
"Thefreedictionary.com","Thefreedictionary.com","21","0","1","0","0","0","0","1","0","0","0","legitimate"
"Pinimg.com","Pinimg.com","10","0","1","0","0","0","0","1","0","0","0","legitimate"
"Ppomppu.co.kr","Ppomppu.co.kr","13","0","2","0","0","0","0","1","0","0","0","legitimate"
"Slack.com","Slack.com","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Trackingclick.net","Trackingclick.net","17","0","1","0","0","0","0","1","0","0","0","legitimate"
"Mlb.com","Mlb.com","7","0","1","0","0","0","0","1","0","0","0","legitimate"
"Likes.com","Likes.com","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Repubblica.it","Repubblica.it","13","0","1","0","0","0","0","1","0","0","0","legitimate"
"Scribd.com","Scribd.com","10","0","1","0","0","0","0","1","0","0","0","legitimate"
"Youradexchange.com","Youradexchange.com","18","0","1","0","0","0","0","1","0","0","0","legitimate"
"4shared.com","4shared.com","11","0","1","1","0","0","0","1","0","0","0","legitimate"
"Yandex.ua","Yandex.ua","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Taleo.net","Taleo.net","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Ebay.com.au","Ebay.com.au","11","0","2","0","0","0","0","1","0","0","0","legitimate"
"Libero.it","Libero.it","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Onedio.com","Onedio.com","10","0","1","0","0","0","0","1","0","0","0","legitimate"
"Photobucket.com","Photobucket.com","15","0","1","0","0","0","0","1","0","0","0","legitimate"
"Lady8844.com","Lady8844.com","12","0","1","4","0","0","0","1","0","0","0","legitimate"
"list-manage.com","list-manage.com","15","1","1","0","0","0","0","1","0","0","0","legitimate"
"Quikr.com","Quikr.com","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Hm.com","Hm.com","6","0","1","0","0","0","0","1","0","0","0","legitimate"
"Ltn.com.tw","Ltn.com.tw","10","0","2","0","0","0","0","1","0","0","0","legitimate"
"Google.ie","Google.ie","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Uploaded.net","Uploaded.net","12","0","1","0","0","0","0","1","0","0","0","legitimate"
"Blogimg.jp","Blogimg.jp","10","0","1","0","0","0","0","1","0","0","0","legitimate"
"Livedoor.com","Livedoor.com","12","0","1","0","0","0","0","1","0","0","0","legitimate"
"Kinogo.co","Kinogo.co","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Citi.com","Citi.com","8","0","1","0","0","0","0","1","0","0","0","legitimate"
"Ce.cn","Ce.cn","5","0","1","0","0","0","0","1","0","0","0","legitimate"
"Elpais.com","Elpais.com","10","0","1","0","0","0","0","1","0","0","0","legitimate"
"Ewt.cc","Ewt.cc","6","0","1","0","0","0","0","1","0","0","0","legitimate"
"Exoclick.com","Exoclick.com","12","0","1","0","0","0","0","1","0","0","0","legitimate"
"Meetup.com","Meetup.com","10","0","1","0","0","0","0","1","0","0","0","legitimate"
"Retailmenot.com","Retailmenot.com","15","0","1","0","0","0","0","1","0","0","0","legitimate"
"Rbc.ru","Rbc.ru","6","0","1","0","0","0","0","1","0","0","0","legitimate"
"Goal.com","Goal.com","8","0","1","0","0","0","0","1","0","0","0","legitimate"
"Rt.com","Rt.com","6","0","1","0","0","0","0","1","0","0","0","legitimate"
"Gizmodo.com","Gizmodo.com","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"Cbssports.com","Cbssports.com","13","0","1","0","0","0","0","1","0","0","0","legitimate"
"Plarium.com","Plarium.com","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"Buzzfil.net","Buzzfil.net","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"Marca.com","Marca.com","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Cloudfront.net","Cloudfront.net","14","0","1","0","0","0","0","1","0","0","0","legitimate"
"Lifehacker.com","Lifehacker.com","14","0","1","0","0","0","0","1","0","0","0","legitimate"
"Ameba.jp","Ameba.jp","8","0","1","0","0","0","0","1","0","0","0","legitimate"
"Eastday.com","Eastday.com","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"Savefrom.net","Savefrom.net","12","0","1","0","0","0","0","1","0","0","0","legitimate"
"Olx.in","Olx.in","6","0","1","0","0","0","0","1","0","0","0","legitimate"
"Pconline.com.cn","Pconline.com.cn","15","0","2","0","0","0","0","1","0","0","0","legitimate"
"Google.fi","Google.fi","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Nordstrom.com","Nordstrom.com","13","0","1","0","0","0","0","1","0","0","0","legitimate"
"Fiverr.com","Fiverr.com","10","0","1","0","0","0","0","1","0","0","0","legitimate"
"Surveymonkey.com","Surveymonkey.com","16","0","1","0","0","0","0","1","0","0","0","legitimate"
"Goodgamestudios.com","Goodgamestudios.com","19","0","1","0","0","0","0","1","0","0","0","legitimate"
"Teepr.com","Teepr.com","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Google.dz","Google.dz","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Kompas.com","Kompas.com","10","0","1","0","0","0","0","1","0","0","0","legitimate"
"Xe.com","Xe.com","6","0","1","0","0","0","0","1","0","0","0","legitimate"
"Neobux.com","Neobux.com","10","0","1","0","0","0","0","1","0","0","0","legitimate"
"Disqus.com","Disqus.com","10","0","1","0","0","0","0","1","0","0","0","legitimate"
"Naukri.com","Naukri.com","10","0","1","0","0","0","0","1","0","0","0","legitimate"
"Free.fr","Free.fr","7","0","1","0","0","0","0","1","0","0","0","legitimate"
"Xda-developers.com","Xda-developers.com","18","1","1","0","0","0","0","1","0","0","0","legitimate"
"Intuit.com","Intuit.com","10","0","1","0","0","0","0","1","0","0","0","legitimate"
"Asos.com","Asos.com","8","0","1","0","0","0","0","1","0","0","0","legitimate"
"Torrentz.in","Torrentz.in","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"Independent.co.uk","Independent.co.uk","17","0","2","0","0","0","0","1","0","0","0","legitimate"
"Allrecipes.com","Allrecipes.com","14","0","1","0","0","0","0","1","0","0","0","legitimate"
"4dsply.com","4dsply.com","10","0","1","1","0","0","0","1","0","0","0","legitimate"
"Souq.com","Souq.com","8","0","1","0","0","0","0","1","0","0","0","legitimate"
"Mobile.de","Mobile.de","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Ero-advertising.com","Ero-advertising.com","19","1","1","0","0","0","0","1","0","0","0","legitimate"
"Medium.com","Medium.com","10","0","1","0","0","0","0","1","0","0","0","legitimate"
"Theverge.com","Theverge.com","12","0","1","0","0","0","0","1","0","0","0","legitimate"
"Aparat.com","Aparat.com","10","0","1","0","0","0","0","1","0","0","0","legitimate"
"Time.com","Time.com","8","0","1","0","0","0","0","1","0","0","0","legitimate"
"Autohome.com.cn","Autohome.com.cn","15","0","2","0","0","0","0","1","0","0","0","legitimate"
"Nyaa.se","Nyaa.se","7","0","1","0","0","0","0","1","0","0","0","legitimate"
"Chip.de","Chip.de","7","0","1","0","0","0","0","1","0","0","0","legitimate"
"Epweike.com","Epweike.com","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"Techcrunch.com","Techcrunch.com","14","0","1","0","0","0","0","1","0","0","0","legitimate"
"Streamcloud.eu","Streamcloud.eu","14","0","1","0","0","0","0","1","0","0","0","legitimate"
"Tabelog.com","Tabelog.com","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"Java.com","Java.com","8","0","1","0","0","0","0","1","0","0","0","legitimate"
"Lenovo.com","Lenovo.com","10","0","1","0","0","0","0","1","0","0","0","legitimate"
"Nbcnews.com","Nbcnews.com","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"Stockstar.com","Stockstar.com","13","0","1","0","0","0","0","1","0","0","0","legitimate"
"corriere.it","corriere.it","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"Irctc.co.in ","Irctc.co.in ","12","0","2","0","0","0","0","1","0","0","0","legitimate"
"stuff.co.nz","stuff.co.nz","11","0","2","0","0","0","0","1","0","0","0","legitimate"
"gadgets.ndtv.com","gadgets.ndtv.com","16","0","2","0","0","0","0","1","0","0","0","legitimate"
"afr.com","afr.com","7","0","1","0","0","0","0","1","0","0","0","legitimate"
"cnbc.com","cnbc.com","8","0","1","0","0","0","0","1","0","0","0","legitimate"
"telegraph.co.uk","telegraph.co.uk","15","0","2","0","0","0","0","1","0","0","0","legitimate"
"guide-epargne.be","guide-epargne.be","16","1","1","0","0","0","0","1","0","0","0","legitimate"
"ibank.bni.co.id","ibank.bni.co.id","15","0","3","0","0","0","0","1","0","0","0","legitimate"
"financite.be","financite.be","12","0","1","0","0","0","0","1","0","0","0","legitimate"
"global-bioenergies.com","global-bioenergies.com","22","1","1","0","0","0","0","1","0","0","0","legitimate"
"meteoservices.be","meteoservices.be","16","0","1","0","0","0","0","1","0","0","0","legitimate"
"affaires.lapresse.ca","affaires.lapresse.ca","20","0","2","0","0","0","0","1","0","0","0","legitimate"
"bcee.lu","bcee.lu","7","0","1","0","0","0","0","1","0","0","0","legitimate"
"un.org","un.org","6","0","1","0","0","0","0","1","0","0","0","legitimate"
"irishtimes.com","irishtimes.com","14","0","1","0","0","0","0","1","0","0","0","legitimate"
